systematic_name	dbentity_id	so_id	contig_id	taxonomy_id	strand	genomic_start_index	genomic_end_index	genomic_file_header	genomic_download_filename	oneKB_start	oneKB_end	oneKB_file_header	oneKB_download_filename
ARS1012	1270662	264014	1381735	274916	+	19535	19777	>ARS1012 ARS1012 Sigma1278b JRIQ01000026.1:19535..19777	ARS1012_Sigma1278b_genomic.fsa	18535	20777	>ARS1012 ARS1012 Sigma1278b JRIQ01000026.1:18535..20777 +/- 1kb	ARS1012_Sigma1278b_1kb.fsa
ARS1012	1270662	264014	1383483	275338	-	49733	49975	>ARS1012 ARS1012 CEN.PK JRIV01000142.1:49733..49975	ARS1012_CEN.PK_genomic.fsa	48733	50975	>ARS1012 ARS1012 CEN.PK JRIV01000142.1:48733..50975 +/- 1kb	ARS1012_CEN.PK_1kb.fsa
ARS1012	1270662	264014	1383568	275315	+	19551	19793	>ARS1012 ARS1012 D273-10B JRIY01000004.1:19551..19793	ARS1012_D273-10B_genomic.fsa	18551	20793	>ARS1012 ARS1012 D273-10B JRIY01000004.1:18551..20793 +/- 1kb	ARS1012_D273-10B_1kb.fsa
ARS1012	1270662	264014	1384411	274944	-	40183	40425	>ARS1012 ARS1012 FL100 JRIT01000025.1:40183..40425	ARS1012_FL100_genomic.fsa	39183	41425	>ARS1012 ARS1012 FL100 JRIT01000025.1:39183..41425 +/- 1kb	ARS1012_FL100_1kb.fsa
ARS1012	1270662	264014	1385050	275321	-	49882	50124	>ARS1012 ARS1012 JK9-3d JRIZ01000126.1:49882..50124	ARS1012_JK9-3d_genomic.fsa	48882	51124	>ARS1012 ARS1012 JK9-3d JRIZ01000126.1:48882..51124 +/- 1kb	ARS1012_JK9-3d_1kb.fsa
ARS1012	1270662	264014	1386834	274425	-	25144	25386	>ARS1012 ARS1012 RM11-1A JRIP01000111.1:25144..25386	ARS1012_RM11-1A_genomic.fsa	24144	25718	>ARS1012 ARS1012 RM11-1A JRIP01000111.1:24144..25718 +/- 1kb	ARS1012_RM11-1A_1kb.fsa
ARS1012	1270662	264014	1386951	275326	-	78784	79026	>ARS1012 ARS1012 SEY6210 JRIW01000050.1:78784..79026	ARS1012_SEY6210_genomic.fsa	77784	80026	>ARS1012 ARS1012 SEY6210 JRIW01000050.1:77784..80026 +/- 1kb	ARS1012_SEY6210_1kb.fsa
ARS1012	1270662	264014	1388736	274910	-	40029	40271	>ARS1012 ARS1012 W303 JRIU01000116.1:40029..40271	ARS1012_W303_genomic.fsa	39029	41271	>ARS1012 ARS1012 W303 JRIU01000116.1:39029..41271 +/- 1kb	ARS1012_W303_1kb.fsa
ARS1012	1270662	264014	1389042	275329	-	79110	79352	>ARS1012 ARS1012 X2180-1A JRIX01000205.1:79110..79352	ARS1012_X2180-1A_genomic.fsa	78110	80352	>ARS1012 ARS1012 X2180-1A JRIX01000205.1:78110..80352 +/- 1kb	ARS1012_X2180-1A_1kb.fsa
ARS1012	1270662	264014	1389115	275334	+	19565	19807	>ARS1012 ARS1012 Y55 JRIF01000022.1:19565..19807	ARS1012_Y55_genomic.fsa	18565	20807	>ARS1012 ARS1012 Y55 JRIF01000022.1:18565..20807 +/- 1kb	ARS1012_Y55_1kb.fsa
ARS1013	1270668	264014	1381735	274916	+	20361	20882	>ARS1013 ARS1013 Sigma1278b JRIQ01000026.1:20361..20882	ARS1013_Sigma1278b_genomic.fsa	19361	21882	>ARS1013 ARS1013 Sigma1278b JRIQ01000026.1:19361..21882 +/- 1kb	ARS1013_Sigma1278b_1kb.fsa
ARS1013	1270668	264014	1383483	275338	-	48628	49149	>ARS1013 ARS1013 CEN.PK JRIV01000142.1:48628..49149	ARS1013_CEN.PK_genomic.fsa	47628	50149	>ARS1013 ARS1013 CEN.PK JRIV01000142.1:47628..50149 +/- 1kb	ARS1013_CEN.PK_1kb.fsa
ARS1013	1270668	264014	1383568	275315	+	20377	20897	>ARS1013 ARS1013 D273-10B JRIY01000004.1:20377..20897	ARS1013_D273-10B_genomic.fsa	19377	21897	>ARS1013 ARS1013 D273-10B JRIY01000004.1:19377..21897 +/- 1kb	ARS1013_D273-10B_1kb.fsa
ARS1013	1270668	264014	1384411	274944	-	39078	39599	>ARS1013 ARS1013 FL100 JRIT01000025.1:39078..39599	ARS1013_FL100_genomic.fsa	38078	40599	>ARS1013 ARS1013 FL100 JRIT01000025.1:38078..40599 +/- 1kb	ARS1013_FL100_1kb.fsa
ARS1013	1270668	264014	1385050	275321	-	48777	49298	>ARS1013 ARS1013 JK9-3d JRIZ01000126.1:48777..49298	ARS1013_JK9-3d_genomic.fsa	47777	50298	>ARS1013 ARS1013 JK9-3d JRIZ01000126.1:47777..50298 +/- 1kb	ARS1013_JK9-3d_1kb.fsa
ARS1013	1270668	264014	1386834	274425	-	24039	24560	>ARS1013 ARS1013 RM11-1A JRIP01000111.1:24039..24560	ARS1013_RM11-1A_genomic.fsa	23039	25560	>ARS1013 ARS1013 RM11-1A JRIP01000111.1:23039..25560 +/- 1kb	ARS1013_RM11-1A_1kb.fsa
ARS1013	1270668	264014	1386951	275326	-	77679	78200	>ARS1013 ARS1013 SEY6210 JRIW01000050.1:77679..78200	ARS1013_SEY6210_genomic.fsa	76679	79200	>ARS1013 ARS1013 SEY6210 JRIW01000050.1:76679..79200 +/- 1kb	ARS1013_SEY6210_1kb.fsa
ARS1013	1270668	264014	1388736	274910	-	38924	39445	>ARS1013 ARS1013 W303 JRIU01000116.1:38924..39445	ARS1013_W303_genomic.fsa	37924	40445	>ARS1013 ARS1013 W303 JRIU01000116.1:37924..40445 +/- 1kb	ARS1013_W303_1kb.fsa
ARS1013	1270668	264014	1389042	275329	-	78005	78526	>ARS1013 ARS1013 X2180-1A JRIX01000205.1:78005..78526	ARS1013_X2180-1A_genomic.fsa	77005	79526	>ARS1013 ARS1013 X2180-1A JRIX01000205.1:77005..79526 +/- 1kb	ARS1013_X2180-1A_1kb.fsa
ARS1013	1270668	264014	1389115	275334	+	20391	20912	>ARS1013 ARS1013 Y55 JRIF01000022.1:20391..20912	ARS1013_Y55_genomic.fsa	19391	21912	>ARS1013 ARS1013 Y55 JRIF01000022.1:19391..21912 +/- 1kb	ARS1013_Y55_1kb.fsa
ARS1014	1270675	264014	1381812	274916	-	36409	36654	>ARS1014 ARS1014 Sigma1278b JRIQ01000127.1:36409..36654	ARS1014_Sigma1278b_genomic.fsa	35409	37654	>ARS1014 ARS1014 Sigma1278b JRIQ01000127.1:35409..37654 +/- 1kb	ARS1014_Sigma1278b_1kb.fsa
ARS1014	1270675	264014	1383483	275338	-	7437	7682	>ARS1014 ARS1014 CEN.PK JRIV01000142.1:7437..7682	ARS1014_CEN.PK_genomic.fsa	6437	8682	>ARS1014 ARS1014 CEN.PK JRIV01000142.1:6437..8682 +/- 1kb	ARS1014_CEN.PK_1kb.fsa
ARS1014	1270675	264014	1383568	275315	+	62298	62543	>ARS1014 ARS1014 D273-10B JRIY01000004.1:62298..62543	ARS1014_D273-10B_genomic.fsa	61298	63543	>ARS1014 ARS1014 D273-10B JRIY01000004.1:61298..63543 +/- 1kb	ARS1014_D273-10B_1kb.fsa
ARS1014	1270675	264014	1384511	274944	-	7742	7987	>ARS1014 ARS1014 FL100 JRIT01000162.1:7742..7987	ARS1014_FL100_genomic.fsa	6742	8987	>ARS1014 ARS1014 FL100 JRIT01000162.1:6742..8987 +/- 1kb	ARS1014_FL100_1kb.fsa
ARS1014	1270675	264014	1385050	275321	-	7580	7825	>ARS1014 ARS1014 JK9-3d JRIZ01000126.1:7580..7825	ARS1014_JK9-3d_genomic.fsa	6580	8825	>ARS1014 ARS1014 JK9-3d JRIZ01000126.1:6580..8825 +/- 1kb	ARS1014_JK9-3d_1kb.fsa
ARS1014	1270675	264014	1386827	274425	+	1202	1447	>ARS1014 ARS1014 RM11-1A JRIP01000103.1:1202..1447	ARS1014_RM11-1A_genomic.fsa	202	2447	>ARS1014 ARS1014 RM11-1A JRIP01000103.1:202..2447 +/- 1kb	ARS1014_RM11-1A_1kb.fsa
ARS1014	1270675	264014	1386951	275326	-	36487	36732	>ARS1014 ARS1014 SEY6210 JRIW01000050.1:36487..36732	ARS1014_SEY6210_genomic.fsa	35487	37732	>ARS1014 ARS1014 SEY6210 JRIW01000050.1:35487..37732 +/- 1kb	ARS1014_SEY6210_1kb.fsa
ARS1014	1270675	264014	1388710	274910	+	2193	2438	>ARS1014 ARS1014 W303 JRIU01000075.1:2193..2438	ARS1014_W303_genomic.fsa	1193	3438	>ARS1014 ARS1014 W303 JRIU01000075.1:1193..3438 +/- 1kb	ARS1014_W303_1kb.fsa
ARS1014	1270675	264014	1389042	275329	-	36626	36871	>ARS1014 ARS1014 X2180-1A JRIX01000205.1:36626..36871	ARS1014_X2180-1A_genomic.fsa	35626	37871	>ARS1014 ARS1014 X2180-1A JRIX01000205.1:35626..37871 +/- 1kb	ARS1014_X2180-1A_1kb.fsa
ARS1014	1270675	264014	1389255	275334	-	36573	36817	>ARS1014 ARS1014 Y55 JRIF01000208.1:36573..36817	ARS1014_Y55_genomic.fsa	35573	37817	>ARS1014 ARS1014 Y55 JRIF01000208.1:35573..37817 +/- 1kb	ARS1014_Y55_1kb.fsa
ARS1015	1282858	264014	1381812	274916	-	10758	11167	>ARS1015 ARS1015 Sigma1278b JRIQ01000127.1:10758..11167	ARS1015_Sigma1278b_genomic.fsa	9758	12167	>ARS1015 ARS1015 Sigma1278b JRIQ01000127.1:9758..12167 +/- 1kb	ARS1015_Sigma1278b_1kb.fsa
ARS1015	1282858	264014	1383445	275338	+	17963	18372	>ARS1015 ARS1015 CEN.PK JRIV01000089.1:17963..18372	ARS1015_CEN.PK_genomic.fsa	16963	19372	>ARS1015 ARS1015 CEN.PK JRIV01000089.1:16963..19372 +/- 1kb	ARS1015_CEN.PK_1kb.fsa
ARS1015	1282858	264014	1383568	275315	+	87646	88055	>ARS1015 ARS1015 D273-10B JRIY01000004.1:87646..88055	ARS1015_D273-10B_genomic.fsa	86646	89055	>ARS1015 ARS1015 D273-10B JRIY01000004.1:86646..89055 +/- 1kb	ARS1015_D273-10B_1kb.fsa
ARS1015	1282858	264014	1384518	274944	-	10939	11348	>ARS1015 ARS1015 FL100 JRIT01000173.1:10939..11348	ARS1015_FL100_genomic.fsa	9939	12348	>ARS1015 ARS1015 FL100 JRIT01000173.1:9939..12348 +/- 1kb	ARS1015_FL100_1kb.fsa
ARS1015	1282858	264014	1384981	275321	-	10970	11379	>ARS1015 ARS1015 JK9-3d JRIZ01000041.1:10970..11379	ARS1015_JK9-3d_genomic.fsa	9970	12379	>ARS1015 ARS1015 JK9-3d JRIZ01000041.1:9970..12379 +/- 1kb	ARS1015_JK9-3d_1kb.fsa
ARS1015	1282858	264014	1386896	274425	-	10763	11172	>ARS1015 ARS1015 RM11-1A JRIP01000188.1:10763..11172	ARS1015_RM11-1A_genomic.fsa	9763	12172	>ARS1015 ARS1015 RM11-1A JRIP01000188.1:9763..12172 +/- 1kb	ARS1015_RM11-1A_1kb.fsa
ARS1015	1282858	264014	1386951	275326	-	10964	11373	>ARS1015 ARS1015 SEY6210 JRIW01000050.1:10964..11373	ARS1015_SEY6210_genomic.fsa	9964	12373	>ARS1015 ARS1015 SEY6210 JRIW01000050.1:9964..12373 +/- 1kb	ARS1015_SEY6210_1kb.fsa
ARS1015	1282858	264014	1388710	274910	+	27746	28155	>ARS1015 ARS1015 W303 JRIU01000075.1:27746..28155	ARS1015_W303_genomic.fsa	26746	29155	>ARS1015 ARS1015 W303 JRIU01000075.1:26746..29155 +/- 1kb	ARS1015_W303_1kb.fsa
ARS1015	1282858	264014	1389042	275329	-	10970	11379	>ARS1015 ARS1015 X2180-1A JRIX01000205.1:10970..11379	ARS1015_X2180-1A_genomic.fsa	9970	12379	>ARS1015 ARS1015 X2180-1A JRIX01000205.1:9970..12379 +/- 1kb	ARS1015_X2180-1A_1kb.fsa
ARS1015	1282858	264014	1389255	275334	-	11075	11484	>ARS1015 ARS1015 Y55 JRIF01000208.1:11075..11484	ARS1015_Y55_genomic.fsa	10075	12484	>ARS1015 ARS1015 Y55 JRIF01000208.1:10075..12484 +/- 1kb	ARS1015_Y55_1kb.fsa
ARS1016	1282859	264014	1381885	274916	+	1	907	>ARS1016 ARS1016 Sigma1278b JRIQ01000227.1:1..907	ARS1016_Sigma1278b_genomic.fsa	1	1907	>ARS1016 ARS1016 Sigma1278b JRIQ01000227.1:1..1907 +/- 1kb	ARS1016_Sigma1278b_1kb.fsa
ARS1016	1282859	264014	1386788	274425	+	1	907	>ARS1016 ARS1016 RM11-1A JRIP01000051.1:1..907	ARS1016_RM11-1A_genomic.fsa	1	1907	>ARS1016 ARS1016 RM11-1A JRIP01000051.1:1..1907 +/- 1kb	ARS1016_RM11-1A_1kb.fsa
ARS1016	1282859	264014	1389149	275334	-	71220	72126	>ARS1016 ARS1016 Y55 JRIF01000064.1:71220..72126	ARS1016_Y55_genomic.fsa	70220	72126	>ARS1016 ARS1016 Y55 JRIF01000064.1:70220..72126 +/- 1kb	ARS1016_Y55_1kb.fsa
ARS1017	1282860	264014	1381885	274916	+	4689	5247	>ARS1017 ARS1017 Sigma1278b JRIQ01000227.1:4689..5247	ARS1017_Sigma1278b_genomic.fsa	3689	6247	>ARS1017 ARS1017 Sigma1278b JRIQ01000227.1:3689..6247 +/- 1kb	ARS1017_Sigma1278b_1kb.fsa
ARS1017	1282860	264014	1383519	275338	+	3148	3706	>ARS1017 ARS1017 CEN.PK JRIV01000189.1:3148..3706	ARS1017_CEN.PK_genomic.fsa	2148	4706	>ARS1017 ARS1017 CEN.PK JRIV01000189.1:2148..4706 +/- 1kb	ARS1017_CEN.PK_1kb.fsa
ARS1017	1282860	264014	1383718	275315	+	3252	3810	>ARS1017 ARS1017 D273-10B JRIY01000190.1:3252..3810	ARS1017_D273-10B_genomic.fsa	2252	4810	>ARS1017 ARS1017 D273-10B JRIY01000190.1:2252..4810 +/- 1kb	ARS1017_D273-10B_1kb.fsa
ARS1017	1282860	264014	1384485	274944	+	3260	3818	>ARS1017 ARS1017 FL100 JRIT01000123.1:3260..3818	ARS1017_FL100_genomic.fsa	2260	4818	>ARS1017 ARS1017 FL100 JRIT01000123.1:2260..4818 +/- 1kb	ARS1017_FL100_1kb.fsa
ARS1017	1282860	264014	1385024	275321	-	231304	231862	>ARS1017 ARS1017 JK9-3d JRIZ01000094.1:231304..231862	ARS1017_JK9-3d_genomic.fsa	230304	232862	>ARS1017 ARS1017 JK9-3d JRIZ01000094.1:230304..232862 +/- 1kb	ARS1017_JK9-3d_1kb.fsa
ARS1017	1282860	264014	1386788	274425	+	4665	5224	>ARS1017 ARS1017 RM11-1A JRIP01000051.1:4665..5224	ARS1017_RM11-1A_genomic.fsa	3665	6224	>ARS1017 ARS1017 RM11-1A JRIP01000051.1:3665..6224 +/- 1kb	ARS1017_RM11-1A_1kb.fsa
ARS1017	1282860	264014	1386932	275326	-	12589	13147	>ARS1017 ARS1017 SEY6210 JRIW01000023.1:12589..13147	ARS1017_SEY6210_genomic.fsa	11589	14147	>ARS1017 ARS1017 SEY6210 JRIW01000023.1:11589..14147 +/- 1kb	ARS1017_SEY6210_1kb.fsa
ARS1017	1282860	264014	1388796	274910	+	5278	5836	>ARS1017 ARS1017 W303 JRIU01000200.1:5278..5836	ARS1017_W303_genomic.fsa	4278	6836	>ARS1017 ARS1017 W303 JRIU01000200.1:4278..6836 +/- 1kb	ARS1017_W303_1kb.fsa
ARS1017	1282860	264014	1388946	275329	-	12704	13262	>ARS1017 ARS1017 X2180-1A JRIX01000077.1:12704..13262	ARS1017_X2180-1A_genomic.fsa	11704	14262	>ARS1017 ARS1017 X2180-1A JRIX01000077.1:11704..14262 +/- 1kb	ARS1017_X2180-1A_1kb.fsa
ARS1017	1282860	264014	1389149	275334	-	66903	67462	>ARS1017 ARS1017 Y55 JRIF01000064.1:66903..67462	ARS1017_Y55_genomic.fsa	65903	68462	>ARS1017 ARS1017 Y55 JRIF01000064.1:65903..68462 +/- 1kb	ARS1017_Y55_1kb.fsa
ARS1018	1282861	264014	1381823	274916	+	56239	56473	>ARS1018 ARS1018 Sigma1278b JRIQ01000140.1:56239..56473	ARS1018_Sigma1278b_genomic.fsa	55239	56597	>ARS1018 ARS1018 Sigma1278b JRIQ01000140.1:55239..56597 +/- 1kb	ARS1018_Sigma1278b_1kb.fsa
ARS1018	1282861	264014	1383437	275338	-	123	357	>ARS1018 ARS1018 CEN.PK JRIV01000078.1:123..357	ARS1018_CEN.PK_genomic.fsa	1	1357	>ARS1018 ARS1018 CEN.PK JRIV01000078.1:1..1357 +/- 1kb	ARS1018_CEN.PK_1kb.fsa
ARS1018	1282861	264014	1383718	275315	+	73166	73400	>ARS1018 ARS1018 D273-10B JRIY01000190.1:73166..73400	ARS1018_D273-10B_genomic.fsa	72166	73871	>ARS1018 ARS1018 D273-10B JRIY01000190.1:72166..73871 +/- 1kb	ARS1018_D273-10B_1kb.fsa
ARS1018	1282861	264014	1384452	274944	+	56289	56523	>ARS1018 ARS1018 FL100 JRIT01000073.1:56289..56523	ARS1018_FL100_genomic.fsa	55289	56645	>ARS1018 ARS1018 FL100 JRIT01000073.1:55289..56645 +/- 1kb	ARS1018_FL100_1kb.fsa
ARS1018	1282861	264014	1385024	275321	-	162290	162524	>ARS1018 ARS1018 JK9-3d JRIZ01000094.1:162290..162524	ARS1018_JK9-3d_genomic.fsa	161290	163524	>ARS1018 ARS1018 JK9-3d JRIZ01000094.1:161290..163524 +/- 1kb	ARS1018_JK9-3d_1kb.fsa
ARS1018	1282861	264014	1386788	274425	+	73677	73911	>ARS1018 ARS1018 RM11-1A JRIP01000051.1:73677..73911	ARS1018_RM11-1A_genomic.fsa	72677	74911	>ARS1018 ARS1018 RM11-1A JRIP01000051.1:72677..74911 +/- 1kb	ARS1018_RM11-1A_1kb.fsa
ARS1018	1282861	264014	1386999	275326	-	161911	162145	>ARS1018 ARS1018 SEY6210 JRIW01000121.1:161911..162145	ARS1018_SEY6210_genomic.fsa	160911	163145	>ARS1018 ARS1018 SEY6210 JRIW01000121.1:160911..163145 +/- 1kb	ARS1018_SEY6210_1kb.fsa
ARS1018	1282861	264014	1388844	274910	+	2149	2383	>ARS1018 ARS1018 W303 JRIU01000318.1:2149..2383	ARS1018_W303_genomic.fsa	1149	2936	>ARS1018 ARS1018 W303 JRIU01000318.1:1149..2936 +/- 1kb	ARS1018_W303_1kb.fsa
ARS1018	1282861	264014	1388889	275329	+	2149	2383	>ARS1018 ARS1018 X2180-1A JRIX01000004.1:2149..2383	ARS1018_X2180-1A_genomic.fsa	1149	2505	>ARS1018 ARS1018 X2180-1A JRIX01000004.1:1149..2505 +/- 1kb	ARS1018_X2180-1A_1kb.fsa
ARS1018	1282861	264014	1389206	275334	-	43	276	>ARS1018 ARS1018 Y55 JRIF01000140.1:43..276	ARS1018_Y55_genomic.fsa	1	1276	>ARS1018 ARS1018 Y55 JRIF01000140.1:1..1276 +/- 1kb	ARS1018_Y55_1kb.fsa
ARS1019	1282862	264014	1381768	274916	-	89689	90121	>ARS1019 ARS1019 Sigma1278b JRIQ01000069.1:89689..90121	ARS1019_Sigma1278b_genomic.fsa	88689	91121	>ARS1019 ARS1019 Sigma1278b JRIQ01000069.1:88689..91121 +/- 1kb	ARS1019_Sigma1278b_1kb.fsa
ARS1019	1282862	264014	1383545	275338	+	35698	36128	>ARS1019 ARS1019 CEN.PK JRIV01000227.1:35698..36128	ARS1019_CEN.PK_genomic.fsa	34698	37128	>ARS1019 ARS1019 CEN.PK JRIV01000227.1:34698..37128 +/- 1kb	ARS1019_CEN.PK_1kb.fsa
ARS1019	1282862	264014	1383722	275315	-	89491	89921	>ARS1019 ARS1019 D273-10B JRIY01000199.1:89491..89921	ARS1019_D273-10B_genomic.fsa	88491	90921	>ARS1019 ARS1019 D273-10B JRIY01000199.1:88491..90921 +/- 1kb	ARS1019_D273-10B_1kb.fsa
ARS1019	1282862	264014	1384448	274944	-	89539	89971	>ARS1019 ARS1019 FL100 JRIT01000069.1:89539..89971	ARS1019_FL100_genomic.fsa	88539	90971	>ARS1019 ARS1019 FL100 JRIT01000069.1:88539..90971 +/- 1kb	ARS1019_FL100_1kb.fsa
ARS1019	1282862	264014	1385024	275321	-	89794	90226	>ARS1019 ARS1019 JK9-3d JRIZ01000094.1:89794..90226	ARS1019_JK9-3d_genomic.fsa	88794	91226	>ARS1019 ARS1019 JK9-3d JRIZ01000094.1:88794..91226 +/- 1kb	ARS1019_JK9-3d_1kb.fsa
ARS1019	1282862	264014	1386788	274425	+	145463	145895	>ARS1019 ARS1019 RM11-1A JRIP01000051.1:145463..145895	ARS1019_RM11-1A_genomic.fsa	144463	146895	>ARS1019 ARS1019 RM11-1A JRIP01000051.1:144463..146895 +/- 1kb	ARS1019_RM11-1A_1kb.fsa
ARS1019	1282862	264014	1386999	275326	-	89505	89937	>ARS1019 ARS1019 SEY6210 JRIW01000121.1:89505..89937	ARS1019_SEY6210_genomic.fsa	88505	90937	>ARS1019 ARS1019 SEY6210 JRIW01000121.1:88505..90937 +/- 1kb	ARS1019_SEY6210_1kb.fsa
ARS1019	1282862	264014	1388813	274910	+	71341	71773	>ARS1019 ARS1019 W303 JRIU01000227.1:71341..71773	ARS1019_W303_genomic.fsa	70341	72773	>ARS1019 ARS1019 W303 JRIU01000227.1:70341..72773 +/- 1kb	ARS1019_W303_1kb.fsa
ARS1019	1282862	264014	1389002	275329	+	69140	69572	>ARS1019 ARS1019 X2180-1A JRIX01000149.1:69140..69572	ARS1019_X2180-1A_genomic.fsa	68140	70572	>ARS1019 ARS1019 X2180-1A JRIX01000149.1:68140..70572 +/- 1kb	ARS1019_X2180-1A_1kb.fsa
ARS1019	1282862	264014	1389153	275334	-	89462	89894	>ARS1019 ARS1019 Y55 JRIF01000068.1:89462..89894	ARS1019_Y55_genomic.fsa	88462	90894	>ARS1019 ARS1019 Y55 JRIF01000068.1:88462..90894 +/- 1kb	ARS1019_Y55_1kb.fsa
ARS1020	1282863	264014	1381768	274916	-	48162	48400	>ARS1020 ARS1020 Sigma1278b JRIQ01000069.1:48162..48400	ARS1020_Sigma1278b_genomic.fsa	47162	49400	>ARS1020 ARS1020 Sigma1278b JRIQ01000069.1:47162..49400 +/- 1kb	ARS1020_Sigma1278b_1kb.fsa
ARS1020	1282863	264014	1383545	275338	+	77231	77470	>ARS1020 ARS1020 CEN.PK JRIV01000227.1:77231..77470	ARS1020_CEN.PK_genomic.fsa	76231	78470	>ARS1020 ARS1020 CEN.PK JRIV01000227.1:76231..78470 +/- 1kb	ARS1020_CEN.PK_1kb.fsa
ARS1020	1282863	264014	1383722	275315	-	48146	48384	>ARS1020 ARS1020 D273-10B JRIY01000199.1:48146..48384	ARS1020_D273-10B_genomic.fsa	47146	49384	>ARS1020 ARS1020 D273-10B JRIY01000199.1:47146..49384 +/- 1kb	ARS1020_D273-10B_1kb.fsa
ARS1020	1282863	264014	1384448	274944	-	48148	48387	>ARS1020 ARS1020 FL100 JRIT01000069.1:48148..48387	ARS1020_FL100_genomic.fsa	47148	49387	>ARS1020 ARS1020 FL100 JRIT01000069.1:47148..49387 +/- 1kb	ARS1020_FL100_1kb.fsa
ARS1020	1282863	264014	1385024	275321	-	48163	48401	>ARS1020 ARS1020 JK9-3d JRIZ01000094.1:48163..48401	ARS1020_JK9-3d_genomic.fsa	47163	49401	>ARS1020 ARS1020 JK9-3d JRIZ01000094.1:47163..49401 +/- 1kb	ARS1020_JK9-3d_1kb.fsa
ARS1020	1282863	264014	1386788	274425	+	187218	187454	>ARS1020 ARS1020 RM11-1A JRIP01000051.1:187218..187454	ARS1020_RM11-1A_genomic.fsa	186218	188454	>ARS1020 ARS1020 RM11-1A JRIP01000051.1:186218..188454 +/- 1kb	ARS1020_RM11-1A_1kb.fsa
ARS1020	1282863	264014	1386999	275326	-	48148	48387	>ARS1020 ARS1020 SEY6210 JRIW01000121.1:48148..48387	ARS1020_SEY6210_genomic.fsa	47148	49387	>ARS1020 ARS1020 SEY6210 JRIW01000121.1:47148..49387 +/- 1kb	ARS1020_SEY6210_1kb.fsa
ARS1020	1282863	264014	1388813	274910	+	112933	113172	>ARS1020 ARS1020 W303 JRIU01000227.1:112933..113172	ARS1020_W303_genomic.fsa	111933	114172	>ARS1020 ARS1020 W303 JRIU01000227.1:111933..114172 +/- 1kb	ARS1020_W303_1kb.fsa
ARS1020	1282863	264014	1389002	275329	+	110680	110919	>ARS1020 ARS1020 X2180-1A JRIX01000149.1:110680..110919	ARS1020_X2180-1A_genomic.fsa	109680	111919	>ARS1020 ARS1020 X2180-1A JRIX01000149.1:109680..111919 +/- 1kb	ARS1020_X2180-1A_1kb.fsa
ARS1020	1282863	264014	1389153	275334	-	48148	48382	>ARS1020 ARS1020 Y55 JRIF01000068.1:48148..48382	ARS1020_Y55_genomic.fsa	47148	49382	>ARS1020 ARS1020 Y55 JRIF01000068.1:47148..49382 +/- 1kb	ARS1020_Y55_1kb.fsa
ARS1021	1282864	264014	1381768	274916	-	18664	18753	>ARS1021 ARS1021 Sigma1278b JRIQ01000069.1:18664..18753	ARS1021_Sigma1278b_genomic.fsa	17664	19753	>ARS1021 ARS1021 Sigma1278b JRIQ01000069.1:17664..19753 +/- 1kb	ARS1021_Sigma1278b_1kb.fsa
ARS1021	1282864	264014	1383545	275338	+	106865	106954	>ARS1021 ARS1021 CEN.PK JRIV01000227.1:106865..106954	ARS1021_CEN.PK_genomic.fsa	105865	107954	>ARS1021 ARS1021 CEN.PK JRIV01000227.1:105865..107954 +/- 1kb	ARS1021_CEN.PK_1kb.fsa
ARS1021	1282864	264014	1383722	275315	-	18647	18736	>ARS1021 ARS1021 D273-10B JRIY01000199.1:18647..18736	ARS1021_D273-10B_genomic.fsa	17647	19736	>ARS1021 ARS1021 D273-10B JRIY01000199.1:17647..19736 +/- 1kb	ARS1021_D273-10B_1kb.fsa
ARS1021	1282864	264014	1384448	274944	-	18664	18753	>ARS1021 ARS1021 FL100 JRIT01000069.1:18664..18753	ARS1021_FL100_genomic.fsa	17664	19753	>ARS1021 ARS1021 FL100 JRIT01000069.1:17664..19753 +/- 1kb	ARS1021_FL100_1kb.fsa
ARS1021	1282864	264014	1385024	275321	-	18664	18753	>ARS1021 ARS1021 JK9-3d JRIZ01000094.1:18664..18753	ARS1021_JK9-3d_genomic.fsa	17664	19753	>ARS1021 ARS1021 JK9-3d JRIZ01000094.1:17664..19753 +/- 1kb	ARS1021_JK9-3d_1kb.fsa
ARS1021	1282864	264014	1386788	274425	+	216857	216946	>ARS1021 ARS1021 RM11-1A JRIP01000051.1:216857..216946	ARS1021_RM11-1A_genomic.fsa	215857	217946	>ARS1021 ARS1021 RM11-1A JRIP01000051.1:215857..217946 +/- 1kb	ARS1021_RM11-1A_1kb.fsa
ARS1021	1282864	264014	1386999	275326	-	18664	18753	>ARS1021 ARS1021 SEY6210 JRIW01000121.1:18664..18753	ARS1021_SEY6210_genomic.fsa	17664	19753	>ARS1021 ARS1021 SEY6210 JRIW01000121.1:17664..19753 +/- 1kb	ARS1021_SEY6210_1kb.fsa
ARS1021	1282864	264014	1388813	274910	+	142563	142652	>ARS1021 ARS1021 W303 JRIU01000227.1:142563..142652	ARS1021_W303_genomic.fsa	141563	143652	>ARS1021 ARS1021 W303 JRIU01000227.1:141563..143652 +/- 1kb	ARS1021_W303_1kb.fsa
ARS1021	1282864	264014	1389002	275329	+	140314	140403	>ARS1021 ARS1021 X2180-1A JRIX01000149.1:140314..140403	ARS1021_X2180-1A_genomic.fsa	139314	141403	>ARS1021 ARS1021 X2180-1A JRIX01000149.1:139314..141403 +/- 1kb	ARS1021_X2180-1A_1kb.fsa
